tran_dt,sender,receiver,amount,sender_prev_bal
2023-05-16,6372912695,8138499210,222.95,469.45
2023-02-02,8254663660,8783646813,163.76,1780.5
2023-02-07,4189117361,4665633400,118.97,2291.12
2023-07-20,4464498407,6548876120,72.77,4572.13
2023-06-28,7216578445,2893164017,258.61,2426.25
2023-05-08,9753570622,4644663335,242.73,9678.1
2023-12-13,6121128635,8777591541,147.05,5531.14
2023-05-12,1651226605,3728925494,395.62,6341.08
2023-07-08,2414333802,1157144227,328.09,5432.71
2023-02-19,7836684495,5948031520,81.67,7764.77
2023-04-18,3203290648,4042966116,384.01,5326.4
2023-01-01,5444740513,1955800935,328.15,805.86
2023-06-13,2381133638,7698555250,280.47,560.72
2023-04-15,4143721117,8230403684,165.28,7233.43
2023-04-24,1079948278,5920569106,170.88,7535.93
2023-11-27,3245284523,1400188830,233.93,5373.39
2023-11-19,2976901269,8637472815,266.59,3739.03
2023-02-06,2097749932,3466012826,179.62,3147.36
2023-12-04,9430296170,3524424249,3.47,6179.38
2023-04-08,5959515865,3372475969,445.48,7945.08
2023-10-18,6397144101,4564405102,83.22,4608.13
2023-09-17,3152314300,1007020487,52.95,1801.61
2023-09-11,1293662596,2613078821,183.36,9028.78
2023-03-04,5165694959,1955800935,169.06,5338.59
2023-09-01,9753570622,1872880830,230.07,3286.08
2023-05-13,9826131497,4532052055,271.43,3283.73
2023-12-17,5813070931,4761080385,439.97,7093.29
2023-09-18,1761232323,6651750347,60.16,380.93
2023-10-20,6398314219,3419177052,156.59,1489.51
2023-11-13,2976901269,1298195121,285.65,3128.68
2023-07-04,8900805824,2447658099,228.21,5767.28
2023-11-23,1600919783,6003120807,389.42,1914.69
2023-05-07,1324707311,3322940175,324.12,9243.75
2023-04-23,9184533484,1066190739,102.7,9933.28
2023-12-12,2414333802,6663018135,299.82,3199.0
2023-04-06,2097749932,4761080385,199.28,7720.53
2023-04-26,3826325422,2821255081,69.53,4056.02
2023-10-03,4775057900,2553911119,451.09,873.4
2023-02-21,5294433105,5184392401,350.8,966.14
2023-04-02,8589841039,4005630831,68.92,2858.4
2023-04-16,1324707311,1934056107,371.99,9001.73
2023-08-11,6041555874,1352268835,353.96,1963.09
2023-02-19,2617464071,2636514339,104.36,9373.41
2023-06-11,2054217031,3532858069,241.98,9001.94
2023-07-09,6954377166,1913317016,559.49,9324.5
2023-12-26,4816298404,1423922530,243.83,8078.02
2023-12-24,7076598156,3743241358,386.31,8993.67
2023-01-28,5137292853,6707486180,275.05,3794.51
2023-02-12,2680751486,1687399428,77.46,8812.43
2023-09-29,1844074790,4211386603,192.2,6641.38
2023-08-21,4268051129,8777591541,893.94,2645.87
2023-06-16,4237717123,5948031520,162.47,9138.47
2023-06-11,6751214790,5505487777,70.19,1037.9
2023-04-25,9677841168,5221125082,263.3,9451.66
2023-11-25,1600919783,8384981854,389.44,8564.81
2023-02-12,5784630903,4515190519,74.55,8439.77
2023-08-18,3522747123,5993018031,164.48,6982.32
2023-12-04,3300797449,8815264532,85.04,8862.8
2023-02-11,8240257727,6293929234,103.03,4778.78
2023-06-28,5200334429,2976092807,102.38,3989.6
2023-05-26,7539797855,9988684171,292.71,3257.01
2023-11-24,9826131497,1224905165,201.03,5690.77
2023-01-09,1396540614,3211274099,242.8,6880.63
2023-03-26,3556530143,4180456963,206.4,7582.97
2023-12-05,5966382984,4835935943,295.67,463.4
2023-11-24,1606823814,2406636678,60.61,3336.75
2023-08-24,2301805351,2899342074,200.27,7807.47
2023-10-04,9104663241,5993018031,533.95,3881.33
2023-07-09,6954377166,4021888776,135.34,2834.38
2023-09-29,6121128635,9205655076,785.73,5714.14
2024-01-01,9809525852,3465910025,187.57,2967.78
2023-09-30,7903045302,5374089350,324.93,7236.3
2023-09-11,1523706849,4838050270,483.99,6120.07
2023-12-12,6632254372,5319136771,198.2,6669.82
2023-07-22,7594228160,4459764630,321.75,2997.5
2023-05-28,9010637497,6350984240,116.36,9539.46
2023-11-19,1144486898,7761332422,264.75,332.47
2023-01-30,2931289572,3753548739,463.7,1750.2
2023-10-31,9753570622,3426264539,281.2,6243.25
2023-04-12,1179368344,7032714017,508.42,4775.65
2023-12-06,4816298404,1298195121,1682.1,9362.3
2023-07-21,6560944890,8077807389,253.45,2771.43
2023-12-28,4358294074,6602779340,226.77,3063.38
2023-11-15,5620527566,8743141919,446.11,3779.75
2023-05-29,8539637709,1004165119,808.53,4973.05
2023-03-11,7408366345,6651750347,337.72,6407.41
2023-06-17,6398314219,3966504289,168.47,4575.57
2023-03-28,8436622319,2447658099,116.15,5082.1
2023-01-27,2145863469,9594995598,182.5,2062.51
2023-04-03,9136098514,9461411256,251.74,2261.07
2023-10-19,5544171130,1066190739,50.96,4998.54
2023-03-20,5544171130,7794635246,61.37,3123.25
2023-12-31,8032535589,7314219912,1605.64,1678.47
2023-03-09,6631218396,2829885686,204.52,4707.72
2023-12-02,4689284713,7934945986,392.2,7789.2
2023-05-06,9177192780,6075416777,2147.2,3155.32
2023-11-24,8027819355,4042966116,297.07,8841.21
2023-06-11,4143721117,7593423234,132.34,3050.41
2023-12-31,8579276620,7032714017,278.27,7558.26
2023-01-24,3655549394,4515190519,127.41,4258.32
2023-05-10,5377595854,1157144227,326.85,670.4
2023-01-31,8304608723,1535483808,248.08,2613.52
2023-08-15,6374069564,4590579969,522.37,9715.19
2023-12-09,4189117361,9629022101,128.34,1829.18
2023-09-23,2824317672,3753548739,299.21,5201.52
2023-06-08,1600919783,7458688319,409.11,9786.89
2023-11-26,8382413949,2012502561,460.47,9825.78
2023-03-17,3143462909,8423597928,418.15,1909.36
2023-07-31,6250485006,4930935721,547.25,7468.83
2023-03-12,6444300923,4209184744,349.46,7021.37
2023-10-31,3964868878,6021827241,393.01,9772.81
2023-07-23,2391928322,1603595012,118.94,1437.59
2023-11-28,1606823814,8408789601,44.01,5793.66
2023-08-09,6827753864,8446426896,148.62,5136.24
2023-02-15,3245284523,1157144227,217.69,9578.02
2023-02-26,1324707311,6284186311,434.32,2635.64
2023-06-13,4189117361,7303366002,93.3,2510.41
2023-06-29,7594228160,4528204061,395.34,7467.02
2023-08-08,8094279433,3524424249,402.83,1675.7
2023-08-23,4345401597,7934945986,266.25,1229.94
2023-12-02,5096271531,9973896632,280.04,4742.78
2023-10-22,3245284523,7993056081,1026.81,7240.49
2023-08-02,2391928322,6474970807,119.96,3305.47
2023-10-20,2828220653,9281971202,84.29,2419.06
2023-01-09,2904504206,5221125082,397.23,5477.65
2023-07-19,6631218396,4424766954,212.51,8994.93
2023-07-25,5469695410,9594995598,277.65,7447.01
2023-07-27,8948220105,3372475969,201.78,5239.31
2023-06-27,7329440465,8061182242,30.87,6575.08
2023-08-21,1176036462,6175122332,134.48,9476.58
2023-02-21,1839577361,5993018031,477.13,9542.33
2023-02-01,1396540614,2198372196,267.88,2626.25
2023-08-04,2617464071,4695770511,134.36,4283.94
2023-05-05,8471869360,1244439007,193.31,9935.2
2023-07-17,2341230241,3256207935,445.59,7332.19
2023-05-28,1568070113,6766931204,127.68,1668.37
2023-11-13,3957950476,7607890420,133.39,1335.66
2023-02-21,6462330795,4042966116,188.79,2623.83
2023-02-15,6372912695,4662104184,162.39,8931.96
2023-12-11,4594183059,2893164017,358.82,4916.35
2023-05-20,4405488566,6284186311,182.57,7540.77
2023-03-31,1324707311,6707486180,343.32,6670.88
2023-03-21,3143462909,9506997368,366.76,5942.93
2023-06-22,9010637497,1754387842,121.48,1983.03
2023-04-19,2348162937,1567470170,277.91,897.26
2023-07-18,8436622319,5353608240,118.06,3920.85
2023-01-04,3032066846,8220165229,205.18,8743.4
2023-05-20,8094279433,2962235114,352.05,925.68
2023-12-31,5444740513,9461411256,317.4,9207.92
2023-05-23,7082906224,6203892117,479.34,1239.15
2023-07-22,6121128635,5210754763,155.81,7635.99
2023-04-01,1202681880,6075552482,91.91,741.9
2023-02-23,9306902494,7372235545,293.64,6509.08
2023-11-05,4910860812,4610887786,436.91,6446.3
2023-06-06,8837828277,6704460197,373.2,1462.01
2023-06-21,1844074790,1698812067,1031.05,9824.12
2023-10-04,1523706849,7593423234,510.63,8114.35
2023-08-26,3699572113,4581739272,235.53,3164.06
2023-04-20,7076598156,8503214085,410.01,5874.54
2023-11-01,9391881886,3382776341,439.49,7307.48
2023-10-23,3224534149,2604483539,343.52,9305.59
2023-08-09,1567185174,1657086232,46.47,7180.48
2023-11-12,8382413949,6848650970,456.23,4381.13
2023-11-04,3556530143,8637472815,207.0,6050.69
2023-11-23,1676626956,4707626355,410.69,6920.88
2023-09-11,8407362745,3382776341,291.63,5516.62
2023-05-11,4775057900,7314219912,404.81,2800.47
2023-09-14,5853640549,4857209490,299.42,4309.42
2023-07-17,8436622319,4869227480,103.54,571.24
2023-05-20,6397144101,7761522903,106.58,7696.96
2023-04-28,4424404902,3682386802,456.63,1195.94
2023-04-18,6517220846,1014077919,448.38,3761.47
2023-11-01,9136098514,2072545277,262.97,4994.61
2023-06-16,6041555874,8605482872,314.29,4918.38
2023-03-22,2296889509,4976263349,68.3,6918.45
2023-07-24,8045855309,6678220690,33.39,700.44
2023-03-27,9124683758,3788503288,154.51,1016.83
2023-10-31,5544171130,4930211464,111.63,9023.44
2023-01-19,1870757167,2636514339,413.41,6436.56
2023-04-08,1202681880,2217721617,1054.89,1918.17
2023-06-14,1568070113,7743280984,112.2,8686.62
2023-08-08,5377595854,9465099316,354.33,6984.59
2023-05-18,8871328918,6148136777,71.19,8725.6
2023-03-28,2296889509,3256207935,482.72,1527.11
2023-09-23,3964868878,6691557287,387.5,1513.14
2023-12-17,7036123296,1603595012,-14.94,9205.96
2023-10-12,4237717123,2447658099,143.1,3168.98
2023-08-19,8893138539,3126574440,498.07,7187.49
2023-10-30,8542881577,1030359674,210.68,1030.41
2023-12-17,2381133638,7458688319,267.47,9791.09
2023-04-04,3692209346,6531711442,2021.41,6081.41
2023-07-01,8251635741,4424766954,302.57,921.72
2023-08-09,3621598798,6003120807,66.87,7851.45
2023-11-10,8257903032,8646995775,220.78,1522.92
2023-04-15,7202839593,6024681225,270.73,5843.57
2023-10-26,1409251445,5076083336,39.22,8931.08
2023-07-17,1878521807,2821255081,169.39,7744.32
2023-12-06,1134062001,8526557327,403.71,5537.71
2023-11-17,6631218396,6203892117,175.15,4404.93
2023-02-02,8837828277,5392037730,347.19,7811.35
2023-10-31,3143462909,7058292406,392.89,4556.58
2023-05-29,2391928322,2604483539,101.87,8071.96
2023-11-02,1409251445,3461051559,75.54,6712.46
2023-01-27,1112415317,2361417223,269.27,504.62
2023-10-10,2976901269,3728925494,305.27,7166.16
2023-05-02,7511872019,8231056496,36.15,2277.91
2023-04-13,4631232391,8384981854,154.31,6431.18
2023-06-03,4584146126,4152390034,315.7,3718.74
2023-01-02,6631218396,6848650970,223.55,5329.18
2023-02-03,4930818616,9593790892,208.12,1575.96
2023-05-08,6250485006,5506418492,414.44,6049.42
2023-04-29,2824317672,1030359674,320.81,6720.12
2023-06-18,1651226605,5210754763,405.97,1146.6
2023-06-28,2555233206,9465099316,264.48,7608.98
2023-02-25,8542881577,4209184744,276.85,5154.42
2023-05-31,4405488566,6148136777,954.5,9325.68
2023-02-27,3169876550,8783646813,394.35,1868.61
2023-03-31,4816298404,7053544008,345.59,2598.07
2023-07-05,6632254372,6474970807,224.77,842.43
2023-10-02,9177192780,4944115075,423.12,760.8
2023-12-18,3621598798,6175122332,76.66,7168.87
2023-03-10,2348162937,3611808474,1610.5,7680.06
2023-12-03,9117125188,7707731783,264.08,9101.62
2023-08-28,6581131506,3920107544,397.95,6337.93
2023-01-18,1161635857,6474970807,458.9,4189.44
2023-03-14,4189117361,2072545277,658.3,5827.91
2023-01-17,5853640549,2225794435,307.29,7338.3
2023-10-11,1288303997,6827293597,-41.11,3144.63
2023-03-24,8308144630,1717035816,398.33,9638.93
2023-07-09,8539637709,5440043103,123.71,2035.93
2023-04-26,5924421150,8641356362,362.85,9048.46
2023-03-12,9809525852,9574943985,150.09,1543.23
2023-03-17,8407362745,9749225643,284.5,8214.03
2023-02-21,7082906224,4761080385,425.07,3664.19
2023-11-03,8032535589,8656318435,361.11,6363.18
2023-12-25,6374434257,1535483808,232.77,391.23
2023-01-23,9971126046,8446426896,274.71,2843.87
2023-08-04,9010637497,2174265693,631.89,8857.65
2023-09-09,9946408543,7832528172,427.46,5900.49
2023-05-22,1651226605,1603595012,397.38,2843.79
2023-10-16,1798769275,8182542226,466.45,1702.26
2023-08-09,3699572113,1476031825,215.7,9789.16
2023-06-09,7329440465,1449270864,39.12,6428.08
2023-01-12,7788087086,3338715730,416.51,6264.77
2023-10-29,7836684495,7458688319,-0.42,5295.4
2023-10-16,5957441946,7678856749,189.46,392.98
2023-06-25,4268051129,4629873614,195.76,5243.38
2023-06-04,4594183059,1263110049,438.47,3211.88
2023-10-10,4268051129,3074629897,186.11,2402.21
2023-11-04,8670770043,3906766178,244.13,7021.27
2023-11-01,4237717123,5907552582,142.33,851.86
2023-10-03,6202838211,4197211210,54.04,7750.99
2023-07-16,7178578538,5374089350,301.55,9813.12
2023-12-14,8094279433,8486813889,419.7,7328.23
2023-04-27,1798769275,4036073044,465.65,2381.13
2023-03-28,6581131506,4442370807,532.04,4360.82
2023-11-06,1761232323,7448192925,-7.72,6797.87
2023-03-30,2391928322,1517606468,132.21,8328.27
2023-08-29,6628104619,4581739272,89.73,8767.29
2023-10-03,3893589750,3144775218,14.53,2620.89
2023-10-09,2414333802,3620898151,323.95,4362.28
2023-07-29,9117125188,1908169873,280.24,1104.03
2023-12-04,5813070931,8280290626,405.41,2444.96
2023-08-25,4189117361,4211386603,110.7,4892.92
2023-12-18,3245284523,9152851286,176.33,7097.84
2023-09-11,4206312755,8155755793,384.33,2580.15
2023-08-21,1844074790,3483958943,149.25,7385.99
2023-02-19,9163117711,8138499210,350.03,9302.44
2023-03-17,1188502677,1325958156,186.69,7699.09
2023-02-26,8254663660,7378134748,241.76,6745.1
2023-02-27,1839577361,6531711442,467.82,1940.68
2023-03-04,3556530143,2658161865,214.44,2629.17
2023-07-10,9382268880,2340864445,267.14,2487.28
2023-10-31,1276045948,2406636678,399.63,4897.84
2023-04-22,6581131506,4695770511,502.79,4821.33
2023-12-23,7788087086,6220603277,398.07,6278.39
2023-11-03,5137292853,9089416226,277.32,9326.52
2023-01-16,2296889509,2553911119,79.17,3434.46
2023-04-29,9430296170,6531711442,1.04,2413.38
2023-01-27,6265640291,1007020487,289.91,4726.91
2023-12-20,5034961863,4257316337,-28.35,7829.72
2023-02-18,9836783317,1555109954,326.69,8448.63
2023-01-14,7408366345,8616053635,363.35,3882.82
2023-08-08,6662045970,3426264539,98.48,5978.26
2023-04-06,9826131497,1719479711,237.37,9550.55
2023-03-17,9104663241,8503214085,2294.46,7218.2
2023-09-10,1523706849,4590579969,504.64,7268.51
2023-10-23,8493535674,7965805248,356.52,8571.44
2023-01-22,7273235391,3970439189,330.12,1665.67
2023-03-02,4584146126,1177297310,330.27,9241.11
2023-06-06,1409251445,9025540461,93.51,1216.22
2023-05-01,6662045970,1006445472,100.38,9296.13
2023-03-15,2145863469,1535483808,211.42,9726.93
2023-12-07,7329440465,7153326673,81.17,255.9
2024-01-01,4584146126,7303366002,305.01,8230.32
2023-11-19,1839577361,6306552638,476.22,3323.8
2023-03-15,9544773777,4036073044,113.74,2850.51
2023-01-12,1651226605,6651750347,414.77,2628.54
2023-03-11,2851098229,4152390034,461.64,3210.17
2023-05-14,8436622319,4575154766,111.21,9969.37
2023-07-26,5966382984,8419886520,241.05,4556.48
2023-06-19,4464498407,1577884505,134.18,8612.17
2023-11-01,8842478751,8238119329,451.13,8617.6
2023-08-12,1179368344,7667159439,523.63,2911.06
2023-05-16,6121128635,5771053036,109.52,6800.99
2023-04-20,6517220846,4211386603,435.17,4751.85
2023-03-09,7719753395,6580572805,531.06,9153.42
2023-08-10,6517220846,8220165229,507.4,7371.53
2023-02-07,6662045970,4930935721,177.57,6397.54
2023-08-06,1079948278,9144862025,158.03,3241.35
2023-01-05,1529943053,9461411256,58.99,385.15
2023-09-24,8407362745,6870119413,272.41,2767.13
2023-09-20,8539637709,3661752487,149.35,2265.68
2023-09-14,7836684495,4135559961,41.35,620.6
2023-08-27,3532316323,2143770681,289.93,6927.91
2023-05-11,1179368344,3349687216,441.48,9542.59
2023-06-30,8027819355,4649895135,288.81,9160.34
2023-01-05,2414333802,1719479711,290.76,3967.45
2023-04-26,6581131506,1111495877,550.75,2595.86
2023-05-15,2507098120,4021888776,262.05,4854.59
2023-03-24,4631232391,6350984240,147.68,8881.39
2023-10-14,9198899900,2174265693,94.37,4386.68
2023-02-17,3546339159,2408035912,524.1,2456.12
2023-03-30,6628104619,9521712961,59.15,4652.34
2023-07-19,2931289572,4707626355,501.94,6812.17
2023-12-02,2851098229,8404221910,439.68,7244.37
2023-07-13,7202839593,4677172429,282.69,1602.41
2023-05-15,8094279433,5076064581,335.17,760.05
2023-01-14,2097749932,2829885686,187.11,6932.92
2023-02-03,8646111342,4412699315,228.97,1701.7
2023-11-09,7216578445,6490516141,263.76,5510.69
2023-10-18,3747450723,6075552482,179.56,7400.47
2023-07-17,7751910128,6417324037,169.86,2157.39
2023-07-01,3655549394,4216329070,87.63,8965.92
2023-09-04,7472044225,6815707497,23.49,2678.88
2023-08-16,9898976418,2143770681,25.55,5986.35
2023-05-18,4661562891,8887473116,424.39,2221.68
2023-11-28,7685012617,7527743202,200.17,606.55
2023-03-26,6632254372,4610887786,171.04,1078.29
2023-08-24,2550100823,9594995598,254.64,4188.93
2023-11-07,2256517542,5704053928,107.33,8508.52
2023-07-20,8471869360,7620975583,778.71,3698.13
2023-12-06,5018014536,3126574440,91.42,6604.28
2023-12-07,5165694959,6707486180,120.88,9011.76
2023-05-13,4584146126,3382776341,361.31,7052.32
2023-06-13,1116183031,1955800935,181.59,4640.62
2023-11-02,2781002956,7314219912,274.83,1064.9
2023-10-19,5598526674,1872880830,222.12,830.46
2023-01-31,4631232391,4515190519,152.9,1273.07
2023-09-30,7320521806,1955909855,270.57,5162.21
2023-01-13,1113834089,8419886520,94.92,4247.99
2023-12-26,5535125923,6499638412,213.88,5709.45
2023-11-26,3964868878,3349687216,386.04,5985.66
2023-04-13,9544773777,7761522903,102.0,8197.93
2023-04-14,5957441946,1106701841,223.23,9737.8
2023-06-22,6910684122,7620975583,61.63,2379.55
2023-06-14,4405488566,1569441813,220.66,4603.1
2023-09-30,9391881886,1916830033,440.07,3511.24
2023-08-06,3546339159,8448700122,408.0,768.74
2023-07-25,1113834089,7015509629,84.27,311.63
2023-03-17,1761527270,1006445472,353.23,2890.99
2023-02-19,7223312208,4449205315,86.86,869.23
2023-08-30,4237717123,2821255081,133.49,5646.23
2023-10-29,7202839593,4575154766,295.9,1919.79
2023-11-07,6910684122,9609678198,68.84,7368.02
2023-03-25,9117125188,4581739272,188.4,7856.07
2023-09-21,3163161786,8509306440,210.79,7610.4
2023-10-15,8900805824,2604483539,275.71,2852.06
2023-01-22,5535125923,7448192925,218.14,854.47
2023-01-20,4905245731,3393203732,281.48,1056.81
2023-10-02,7594228160,4677172429,1730.54,5907.86
2023-03-02,8842478751,2823946484,489.38,4516.41
2023-03-10,1839577361,8829725777,468.48,5623.16
2023-06-12,5222101744,6052123838,340.02,3730.41
2023-06-03,1008861066,3493168708,105.02,6709.42
2023-01-30,9124683758,6870119413,129.7,4000.63
2023-08-24,8329600795,3086147773,245.4,1949.81
2023-08-23,8027819355,5243053659,206.69,2853.11
2023-04-30,9184533484,1913317016,84.07,4598.84
2023-05-14,8842478751,4649895135,457.1,3441.76
2023-12-02,5469695410,4707626355,306.45,9128.23
2023-06-05,6041555874,8867354286,353.29,5754.29
2023-03-24,5809281990,5374089350,126.39,8380.49
2023-11-09,7273235391,1263110049,36.82,250.28
2023-10-31,8471869360,9025540461,133.6,2845.13
2023-07-30,2252597577,4412699315,475.81,2447.13
2023-08-21,8254663660,2361417223,239.12,5201.15
2023-03-29,6581131506,4581739272,440.86,3921.32
2023-07-29,9163117711,6075552482,347.53,2520.3
2023-10-03,6372912695,9973896632,204.14,4942.64
